x,y,z
-0.37878336777427374,0.435,1.0
-0.3798674866404683,0.44,1.0
-0.3810361004935865,0.445,1.0
-0.3822886967409692,0.45,1.0
-0.38362472595250374,0.455,1.0
-0.3850436021016217,0.46,1.0
-0.38654470282234976,0.465,1.0
-0.3881273696822999,0.47000000000000003,1.0
-0.3897909084714798,0.47500000000000003,1.0
-0.3915345895067961,0.48,1.0
-0.3933576479521175,0.485,1.0
-0.39525928415375705,0.49,1.0
-0.3972386639912273,0.495,1.0
-0.3992949192431122,0.5,1.0
-0.40142714796789863,0.505,1.0
-0.40363441489959695,0.51,1.0
-0.40591575185798007,0.515,1.0
-0.4082701581732592,0.52,1.0
-0.4106966011250105,0.525,1.0
-0.41319401639516073,0.53,1.0
-0.415761308534832,0.535,1.0
-0.41839735144484214,0.54,1.0
-0.4211009888696487,0.545,1.0
-0.42387103490452116,0.55,1.0
-0.4267062745157177,0.555,1.0
-0.42960546407343936,0.56,1.0
-0.43256733189732693,0.5650000000000001,1.0
-0.4355905788142623,0.5700000000000001,1.0
-0.4386738787282284,0.5750000000000001,1.0
-0.44181587920197885,0.58,1.0
-0.445015202050262,0.585,1.0
-0.4482704439443379,0.59,1.0
-0.45158017702752506,0.595,1.0
-0.4549429495415054,0.6,1.0
-0.4583572864631137,0.605,1.0
-0.46182169015133123,0.61,1.0
-0.4653346410042007,0.615,1.0
-0.468894598125374,0.62,1.0
-0.47250000000000003,0.625,1.0
-0.4761492651796569,0.63,1.0
-0.47984079297602766,0.635,1.0
-0.48357296416301454,0.64,1.0
-0.4873441416869855,0.645,1.0
-0.4911526713848399,0.65,1.0
-0.49499688270957937,0.655,1.0
-0.49887508946306447,0.66,1.0
-0.502785590535637,0.665,1.0
-0.5067266706522833,0.67,1.0
-0.5106966011250105,0.675,1.0
-0.5146936406111058,0.68,1.0
-0.5187160358769469,0.685,1.0
-0.5227620225670291,0.6900000000000001,1.0
-0.5268298259778689,0.6950000000000001,1.0
-0.5309176618364482,0.7000000000000001,1.0
-0.535023737082855,0.705,1.0
-0.5391462506567795,0.71,1.0
-0.5432833942875176,0.715,1.0
-0.5474333532871392,0.72,1.0
-0.5515943073464693,0.725,1.0
-0.5557644313335368,0.73,1.0
-0.5599418960941372,0.735,1.0
-0.5641248692541602,0.74,1.0
-0.5683115160233286,0.745,1.0
-0.5725,0.75,1.0
-0.5766884839766714,0.755,1.0
-0.5808751307458399,0.76,1.0
-0.5850581039058627,0.765,1.0
-0.5892355686664631,0.77,1.0
-0.5934056926535307,0.775,1.0
-0.5975666467128607,0.78,1.0
-0.6017166057124823,0.785,1.0
-0.6058537493432204,0.79,1.0
-0.609976262917145,0.795,1.0
-0.6140823381635518,0.8,1.0
-0.6181701740221313,0.805,1.0
-0.622237977432971,0.81,1.0
-0.6262839641230532,0.8150000000000001,1.0
-0.6303063593888943,0.8200000000000001,1.0
-0.6343033988749894,0.8250000000000001,1.0
-0.6382733293477167,0.8300000000000001,1.0
-0.6422144094643629,0.835,1.0
-0.6461249105369355,0.84,1.0
-0.6500031172904206,0.845,1.0
-0.65384732861516,0.85,1.0
-0.6576558583130144,0.855,1.0
-0.6614270358369855,0.86,1.0
-0.6651592070239724,0.865,1.0
-0.6688507348203431,0.87,1.0
-0.6725,0.875,1.0
-0.676105401874626,0.88,1.0
-0.6796653589957993,0.885,1.0
-0.6831783098486689,0.89,1.0
-0.6866427135368863,0.895,1.0
-0.6900570504584946,0.9,1.0
-0.693419822972475,0.905,1.0
-0.6967295560556621,0.91,1.0
-0.699984797949738,0.915,1.0
-0.7031841207980211,0.92,1.0
-0.7063261212717716,0.925,1.0
-0.7094094211857378,0.93,1.0
-0.7124326681026731,0.935,1.0
-0.7153945359265608,0.9400000000000001,1.0
-0.7182937254842824,0.9450000000000001,1.0
-0.7211289650954789,0.9500000000000001,1.0
-0.7238990111303514,0.9550000000000001,1.0
-0.7266026485551578,0.96,1.0
-0.729238691465168,0.965,1.0
-0.7318059836048394,0.97,1.0
-0.7343033988749895,0.975,1.0
-0.7367298418267407,0.98,1.0
-0.7390842481420199,0.985,1.0
-0.7413655851004031,0.99,1.0
-0.7435728520321013,0.995,1.0
-0.7457050807568877,1.0,1.0
-0.7477613360087727,1.0050000000000001,1.0
-0.7497407158462429,1.01,1.0
-0.7516423520478825,1.0150000000000001,1.0
-0.7534654104932039,1.02,1.0
-0.7552090915285201,1.025,1.0
-0.7568726303177,1.03,1.0
-0.7584552971776503,1.035,1.0
-0.7599563978983783,1.04,1.0
-0.7613752740474962,1.045,1.0
-0.7627113032590307,1.05,1.0
-0.7639638995064134,1.055,1.0
-0.7651325133595317,1.06,1.0
-0.7662166322257262,1.065,1.0
-0.7672157805746321,1.07,1.0
-0.7681295201467612,1.075,1.0
-0.7689574501457378,1.08,1.0
-0.769699207414101,1.085,1.0
-0.7703544665925977,1.09,1.0
-0.7709229402628955,1.095,1.0
-0.7714043790736547,1.1,1.0
-0.7717985718499009,1.105,1.0
-0.7721053456856544,1.11,1.0
-0.7723245660197717,1.115,1.0
-0.7724561366949692,1.12,1.0
-0.7725,1.125,1.0
-0.7724561366949692,1.1300000000000001,1.0
-0.7723245660197717,1.135,1.0
-0.7721053456856544,1.1400000000000001,1.0
-0.7717985718499009,1.145,1.0
-0.7714043790736547,1.1500000000000001,1.0
-0.7709229402628955,1.155,1.0
-0.7703544665925977,1.16,1.0
-0.769699207414101,1.165,1.0
-0.7689574501457378,1.17,1.0
-0.7681295201467612,1.175,1.0
-0.7672157805746321,1.18,1.0
-0.7662166322257262,1.185,1.0
-0.7651325133595317,1.19,1.0
-0.7639638995064135,1.195,1.0
-0.7627113032590308,1.2,1.0
-0.7613752740474962,1.205,1.0
-0.7599563978983783,1.21,1.0
-0.7584552971776503,1.215,1.0
-0.7568726303177001,1.22,1.0
-0.7552090915285201,1.225,1.0
-0.7534654104932039,1.23,1.0
-0.7516423520478825,1.235,1.0
-0.7497407158462429,1.24,1.0
-0.7477613360087727,1.245,1.0
-0.7457050807568877,1.25,1.0
-0.7435728520321012,1.2550000000000001,1.0
-0.7413655851004031,1.26,1.0
-0.7390842481420199,1.2650000000000001,1.0
-0.7367298418267408,1.27,1.0
-0.7343033988749894,1.2750000000000001,1.0
-0.7318059836048393,1.28,1.0
-0.7292386914651681,1.285,1.0
-0.7266026485551579,1.29,1.0
-0.7238990111303514,1.295,1.0
-0.721128965095479,1.3,1.0
-0.7182937254842824,1.305,1.0
-0.7153945359265608,1.31,1.0
-0.7124326681026732,1.315,1.0
-0.7094094211857377,1.32,1.0
-0.7063261212717717,1.325,1.0
-0.703184120798021,1.33,1.0
-0.6999847979497379,1.335,1.0
-0.6967295560556621,1.34,1.0
-0.693419822972475,1.345,1.0
-0.6900570504584946,1.35,1.0
-0.6866427135368864,1.355,1.0
-0.6831783098486687,1.36,1.0
-0.6796653589957994,1.365,1.0
-0.6761054018746259,1.37,1.0
-0.6725000000000001,1.375,1.0
-0.6688507348203431,1.3800000000000001,1.0
-0.6651592070239722,1.385,1.0
-0.6614270358369855,1.3900000000000001,1.0
-0.6576558583130147,1.395,1.0
-0.65384732861516,1.4000000000000001,1.0
-0.6500031172904207,1.405,1.0
-0.6461249105369358,1.41,1.0
-0.6422144094643631,1.415,1.0
-0.6382733293477167,1.42,1.0
-0.6343033988749893,1.425,1.0
-0.6303063593888945,1.43,1.0
-0.6262839641230532,1.435,1.0
-0.6222379774329709,1.44,1.0
-0.6181701740221311,1.445,1.0
-0.614082338163552,1.45,1.0
-0.6099762629171449,1.455,1.0
-0.6058537493432206,1.46,1.0
-0.6017166057124822,1.465,1.0
-0.597566646712861,1.47,1.0
-0.5934056926535307,1.475,1.0
-0.589235568666463,1.48,1.0
-0.5850581039058627,1.485,1.0
-0.58087513074584,1.49,1.0
-0.5766884839766714,1.495,1.0
-0.5725,1.5,1.0
-0.5683115160233284,1.5050000000000001,1.0
-0.5641248692541602,1.51,1.0
-0.5599418960941372,1.5150000000000001,1.0
-0.5557644313335371,1.52,1.0
-0.5515943073464692,1.5250000000000001,1.0
-0.5474333532871392,1.53,1.0
-0.5432833942875176,1.5350000000000001,1.0
-0.5391462506567796,1.54,1.0
-0.5350237370828552,1.545,1.0
-0.5309176618364482,1.55,1.0
-0.526829825977869,1.555,1.0
-0.5227620225670292,1.56,1.0
-0.5187160358769469,1.565,1.0
-0.5146936406111057,1.57,1.0
-0.5106966011250107,1.575,1.0
-0.5067266706522833,1.58,1.0
-0.502785590535637,1.585,1.0
-0.49887508946306436,1.59,1.0
-0.4949968827095794,1.595,1.0
-0.4911526713848401,1.6,1.0
-0.4873441416869855,1.605,1.0
-0.48357296416301443,1.61,1.0
-0.47984079297602783,1.615,1.0
-0.4761492651796569,1.62,1.0
-0.47250000000000003,1.625,1.0
-0.4688945981253739,1.6300000000000001,1.0
-0.4653346410042007,1.635,1.0
-0.46182169015133123,1.6400000000000001,1.0
-0.4583572864631137,1.645,1.0
-0.45494294954150544,1.6500000000000001,1.0
-0.4515801770275252,1.655,1.0
-0.44827044394433785,1.6600000000000001,1.0
-0.4450152020502621,1.665,1.0
-0.44181587920197907,1.67,1.0
-0.4386738787282283,1.675,1.0
-0.43559057881426244,1.68,1.0
-0.4325673318973269,1.685,1.0
-0.4296054640734393,1.69,1.0
-0.42670627451571774,1.695,1.0
-0.42387103490452116,1.7,1.0
-0.42110098886964875,1.705,1.0
-0.41839735144484225,1.71,1.0
-0.41576130853483195,1.715,1.0
-0.41319401639516085,1.72,1.0
-0.4106966011250104,1.725,1.0
-0.4082701581732592,1.73,1.0
-0.4059157518579801,1.735,1.0
-0.40363441489959695,1.74,1.0
-0.4014271479678987,1.745,1.0
-0.39929491924311233,1.75,1.0
-0.3972386639912272,1.7550000000000001,1.0
-0.3952592841537571,1.76,1.0
-0.39335764795211736,1.7650000000000001,1.0
-0.39153458950679615,1.77,1.0
-0.3897909084714798,1.7750000000000001,1.0
-0.3881273696822999,1.78,1.0
-0.3865447028223497,1.7850000000000001,1.0
-0.3850436021016217,1.79,1.0
-0.38362472595250374,1.795,1.0
-0.3822886967409693,1.8,1.0
-0.3810361004935866,1.805,1.0
-0.3798674866404683,1.81,1.0
-0.3787833677742738,1.815,1.0
-0.3777842194253679,1.82,1.0
-0.37687047985323885,1.825,1.0
-0.3760425498542622,1.83,1.0
-0.375300792585899,1.835,1.0
-0.37464553340740236,1.84,1.0
-0.3740770597371045,1.845,1.0
-0.37359562092634535,1.85,1.0
-0.37320142815009916,1.855,1.0
-0.37289465431434565,1.86,1.0
-0.3726754339802283,1.865,1.0
-0.37254386330503086,1.87,1.0
-0.3725,1.875,1.0
-0.37254386330503086,1.8800000000000001,1.0
-0.3726754339802283,1.885,1.0
-0.37289465431434565,1.8900000000000001,1.0
-0.37320142815009916,1.895,1.0
-0.37359562092634535,1.9000000000000001,1.0
-0.3740770597371045,1.905,1.0
-0.37464553340740236,1.9100000000000001,1.0
-0.375300792585899,1.915,1.0
-0.3760425498542622,1.92,1.0
-0.37687047985323885,1.925,1.0
-0.3777842194253679,1.93,1.0
-0.37878336777427374,1.935,1.0
-0.3798674866404683,1.94,1.0
-0.3810361004935865,1.945,1.0
-0.3822886967409692,1.95,1.0
-0.38362472595250374,1.955,1.0
-0.3850436021016216,1.96,1.0
-0.38654470282234976,1.965,1.0
-0.3881273696822999,1.97,1.0
-0.38979090847147985,1.975,1.0
-0.3915345895067962,1.98,1.0
-0.39335764795211736,1.985,1.0
-0.3952592841537571,1.99,1.0
-0.3972386639912273,1.995,1.0
-0.39929491924311217,2.0,1.0
-0.4014271479678986,2.005,1.0
-0.40363441489959695,2.0100000000000002,1.0
-0.4059157518579801,2.015,1.0
-0.40827015817325907,2.02,1.0
-0.4106966011250105,2.025,1.0
-0.41319401639516073,2.0300000000000002,1.0
-0.41576130853483206,2.035,1.0
-0.418397351444842,2.04,1.0
-0.42110098886964864,2.045,1.0
-0.42387103490452094,2.05,1.0
-0.42670627451571774,2.055,1.0
-0.42960546407343925,2.06,1.0
-0.4325673318973269,2.065,1.0
-0.43559057881426205,2.07,1.0
-0.4386738787282285,2.075,1.0
-0.44181587920197885,2.08,1.0
-0.44501520205026207,2.085,1.0
-0.44827044394433774,2.09,1.0
-0.45158017702752523,2.095,1.0
-0.4549429495415054,2.1,1.0
-0.4583572864631137,2.105,1.0
-0.461821690151331,2.11,1.0
-0.4653346410042009,2.115,1.0
-0.46889459812537393,2.12,1.0
-0.47250000000000003,2.125,1.0
-0.4761492651796568,2.13,1.0
-0.4798407929760279,2.1350000000000002,1.0
-0.4835729641630145,2.14,1.0
-0.48734414168698553,2.145,1.0
-0.49115267138483976,2.15,1.0
-0.49499688270957964,2.1550000000000002,1.0
-0.4988750894630644,2.16,1.0
-0.5027855905356367,2.165,1.0
-0.5067266706522832,2.17,1.0
-0.5106966011250105,2.1750000000000003,1.0
-0.5146936406111057,2.18,1.0
-0.5187160358769469,2.185,1.0
-0.5227620225670289,2.19,1.0
-0.5268298259778684,2.195,1.0
-0.5309176618364482,2.2,1.0
-0.5350237370828549,2.205,1.0
-0.5391462506567795,2.21,1.0
-0.5432833942875177,2.215,1.0
-0.5474333532871393,2.22,1.0
-0.5515943073464695,2.225,1.0
-0.5557644313335368,2.23,1.0
-0.559941896094137,2.235,1.0
-0.5641248692541602,2.24,1.0
-0.5683115160233284,2.245,1.0
-0.5724999999999999,2.25,1.0
-0.5766884839766714,2.255,1.0
-0.5808751307458401,2.2600000000000002,1.0
-0.5850581039058629,2.265,1.0
-0.5892355686664631,2.27,1.0
-0.5934056926535304,2.275,1.0
-0.597566646712861,2.2800000000000002,1.0
-0.6017166057124822,2.285,1.0
-0.6058537493432204,2.29,1.0
-0.609976262917145,2.295,1.0
-0.6140823381635521,2.3000000000000003,1.0
-0.6181701740221314,2.305,1.0
-0.6222379774329709,2.31,1.0
-0.6262839641230529,2.315,1.0
-0.6303063593888941,2.32,1.0
-0.6343033988749894,2.325,1.0
-0.6382733293477166,2.33,1.0
-0.6422144094643631,2.335,1.0
-0.6461249105369354,2.34,1.0
-0.6500031172904209,2.345,1.0
-0.65384732861516,2.35,1.0
-0.6576558583130143,2.355,1.0
-0.6614270358369854,2.36,1.0
-0.6651592070239724,2.365,1.0
-0.6688507348203432,2.37,1.0
-0.6724999999999999,2.375,1.0
-0.676105401874626,2.38,1.0
-0.6796653589957996,2.3850000000000002,1.0
-0.6831783098486689,2.39,1.0
-0.6866427135368862,2.395,1.0
-0.6900570504584946,2.4,1.0
-0.693419822972475,2.4050000000000002,1.0
-0.6967295560556621,2.41,1.0
-0.6999847979497378,2.415,1.0
-0.7031841207980211,2.42,1.0
-0.7063261212717717,2.4250000000000003,1.0
-0.7094094211857378,2.43,1.0
-0.712432668102673,2.435,1.0
-0.7153945359265607,2.44,1.0
-0.7182937254842822,2.445,1.0
-0.721128965095479,2.45,1.0
-0.7238990111303513,2.455,1.0
-0.7266026485551579,2.46,1.0
-0.7292386914651678,2.465,1.0
-0.7318059836048394,2.47,1.0
-0.7343033988749895,2.475,1.0
-0.7367298418267408,2.48,1.0
-0.7390842481420198,2.485,1.0
-0.7413655851004032,2.49,1.0
-0.7435728520321013,2.495,1.0
-0.7457050807568878,2.5,1.0
-0.7477613360087726,2.505,1.0
-0.749740715846243,2.5100000000000002,1.0
-0.7516423520478825,2.515,1.0
-0.7534654104932038,2.52,1.0
-0.7552090915285201,2.525,1.0
-0.7568726303177,2.5300000000000002,1.0
-0.7584552971776503,2.535,1.0
-0.7599563978983783,2.54,1.0
-0.7613752740474962,2.545,1.0
-0.7627113032590308,2.5500000000000003,1.0
-0.7639638995064135,2.555,1.0
-0.7651325133595317,2.56,1.0
-0.7662166322257262,2.565,1.0
-0.767215780574632,2.57,1.0
-0.7681295201467613,2.575,1.0
-0.7689574501457378,2.58,1.0
-0.769699207414101,2.585,1.0
-0.7703544665925977,2.59,1.0
-0.7709229402628955,2.595,1.0
-0.7714043790736547,2.6,1.0
-0.771798571849901,2.605,1.0
-0.7721053456856544,2.61,1.0
-0.7723245660197717,2.615,1.0
-0.7724561366949692,2.62,1.0
-0.7725,2.625,1.0
-0.7724561366949692,2.63,1.0
-0.7723245660197717,2.6350000000000002,1.0
-0.7721053456856544,2.64,1.0
-0.7717985718499009,2.645,1.0
-0.7714043790736547,2.65,1.0
-0.7709229402628955,2.6550000000000002,1.0
-0.7703544665925977,2.66,1.0
-0.769699207414101,2.665,1.0
-0.7689574501457377,2.67,1.0
-0.7681295201467612,2.6750000000000003,1.0
-0.7672157805746321,2.68,1.0
-0.7662166322257263,2.685,1.0
-0.7651325133595317,2.69,1.0
-0.7639638995064135,2.695,1.0
-0.7627113032590308,2.7,1.0
-0.7613752740474963,2.705,1.0
-0.7599563978983784,2.71,1.0
-0.7584552971776505,2.715,1.0
-0.7568726303177,2.72,1.0
-0.7552090915285201,2.725,1.0
-0.753465410493204,2.73,1.0
-0.7516423520478827,2.735,1.0
-0.7497407158462428,2.74,1.0
-0.7477613360087727,2.745,1.0
-0.7457050807568879,2.75,1.0
-0.7435728520321014,2.755,1.0
-0.7413655851004031,2.7600000000000002,1.0
-0.7390842481420201,2.765,1.0
-0.7367298418267407,2.77,1.0
-0.7343033988749896,2.775,1.0
-0.7318059836048393,2.7800000000000002,1.0
-0.729238691465168,2.785,1.0
-0.726602648555158,2.79,1.0
-0.7238990111303516,2.795,1.0
-0.7211289650954789,2.8000000000000003,1.0
-0.7182937254842823,2.805,1.0
-0.7153945359265608,2.81,1.0
-0.7124326681026731,2.815,1.0
-0.709409421185738,2.82,1.0
-0.7063261212717715,2.825,1.0
-0.7031841207980212,2.83,1.0
-0.699984797949738,2.835,1.0
-0.6967295560556623,2.84,1.0
-0.6934198229724751,2.845,1.0
-0.6900570504584944,2.85,1.0
-0.6866427135368863,2.855,1.0
-0.683178309848669,2.86,1.0
-0.6796653589957992,2.865,1.0
-0.6761054018746261,2.87,1.0
-0.6725000000000003,2.875,1.0
-0.668850734820343,2.88,1.0
-0.6651592070239721,2.8850000000000002,1.0
-0.6614270358369856,2.89,1.0
-0.6576558583130148,2.895,1.0
-0.6538473286151603,2.9,1.0
-0.6500031172904204,2.9050000000000002,1.0
-0.6461249105369357,2.91,1.0
-0.642214409464363,2.915,1.0
-0.6382733293477169,2.92,1.0
-0.6343033988749895,2.9250000000000003,1.0
-0.630306359388894,2.93,1.0
-0.6262839641230531,2.935,1.0
-0.6222379774329712,2.94,1.0
-0.6181701740221313,2.945,1.0
-0.6140823381635518,2.95,1.0
-0.6099762629171451,2.955,1.0
-0.6058537493432202,2.96,1.0
-0.6017166057124824,2.965,1.0
-0.5975666467128609,2.97,1.0
-0.5934056926535309,2.975,1.0
-0.5892355686664632,2.98,1.0
-0.5850581039058631,2.985,1.0
-0.5808751307458399,2.99,1.0
-0.5766884839766713,2.995,1.0
-0.5725000000000001,3.0,1.0
