x,y,z
-0.012984797949737906,1.335,1.0
-0.0097295560556621,1.34,1.0
-0.006419822972474926,1.345,1.0
-0.0030570504584946506,1.35,1.0
0.0003572864631135736,1.355,1.0
0.003821690151331339,1.36,1.0
0.007334641004200601,1.365,1.0
0.01089459812537412,1.37,1.0
0.01449999999999993,1.375,1.0
0.01814926517965694,1.3800000000000001,1.0
0.02184079297602773,1.385,1.0
0.025572964163014508,1.3900000000000001,1.0
0.029344141686985403,1.395,1.0
0.033152671384839974,1.4000000000000001,1.0
0.036996882709579335,1.405,1.0
0.04087508946306426,1.41,1.0
0.044785590535636896,1.415,1.0
0.04872667065228321,1.42,1.0
0.052696601125010636,1.425,1.0
0.05669364061110556,1.43,1.0
0.06071603587694683,1.435,1.0
0.06476202256702909,1.44,1.0
0.06882982597786882,1.445,1.0
0.07291766183644802,1.45,1.0
0.07702373708285506,1.455,1.0
0.08114625065677945,1.46,1.0
0.08528339428751786,1.465,1.0
0.08943335328713907,1.47,1.0
0.09359430734646931,1.475,1.0
0.09776443133353702,1.48,1.0
0.10194189609413735,1.485,1.0
0.10612486925416002,1.49,1.0
0.11031151602332864,1.495,1.0
0.11449999999999995,1.5,1.0
0.11868848397667162,1.5050000000000001,1.0
0.12287513074583989,1.51,1.0
0.12705810390586272,1.5150000000000001,1.0
0.1312355686664629,1.52,1.0
0.13540569265353078,1.5250000000000001,1.0
0.13956664671286084,1.53,1.0
0.1437166057124824,1.5350000000000001,1.0
0.14785374934322046,1.54,1.0
0.15197626291714483,1.545,1.0
0.15608233816355188,1.55,1.0
0.16017017402213107,1.555,1.0
0.1642379774329708,1.56,1.0
0.1682839641230531,1.565,1.0
0.17230635938889438,1.57,1.0
0.1763033988749893,1.575,1.0
0.18027332934771673,1.58,1.0
0.18421440946436302,1.585,1.0
0.18812491053693564,1.59,1.0
0.19200311729042058,1.595,1.0
0.19584732861515997,1.6,1.0
0.19965585831301452,1.605,1.0
0.20342703583698557,1.61,1.0
0.20715920702397217,1.615,1.0
0.21085073482034314,1.62,1.0
0.21450000000000002,1.625,1.0
0.21810540187462613,1.6300000000000001,1.0
0.22166535899579934,1.635,1.0
0.22517830984866877,1.6400000000000001,1.0
0.22864271353688637,1.645,1.0
0.23205705045849456,1.6500000000000001,1.0
0.23541982297247488,1.655,1.0
0.23872955605566218,1.6600000000000001,1.0
0.24198479794973787,1.665,1.0
0.24518412079802093,1.67,1.0
0.24832612127177173,1.675,1.0
0.2514094211857376,1.68,1.0
0.2544326681026732,1.685,1.0
0.2573945359265607,1.69,1.0
0.26029372548428226,1.695,1.0
0.2631289650954789,1.7,1.0
0.26589901113035125,1.705,1.0
0.26860264855515775,1.71,1.0
0.27123869146516805,1.715,1.0
0.2738059836048392,1.72,1.0
0.2763033988749896,1.725,1.0
0.2787298418267409,1.73,1.0
0.2810842481420199,1.735,1.0
0.28336558510040305,1.74,1.0
0.2855728520321013,1.745,1.0
0.28770508075688767,1.75,1.0
0.2897613360087728,1.7550000000000001,1.0
0.2917407158462429,1.76,1.0
0.29364235204788264,1.7650000000000001,1.0
0.29546541049320385,1.77,1.0
0.2972090915285202,1.7750000000000001,1.0
0.2988726303177001,1.78,1.0
0.3004552971776503,1.7850000000000001,1.0
0.3019563978983783,1.79,1.0
0.30337527404749626,1.795,1.0
0.30471130325903073,1.8,1.0
0.30596389950641345,1.805,1.0
0.3071325133595317,1.81,1.0
0.30821663222572626,1.815,1.0
0.3092157805746321,1.82,1.0
0.31012952014676115,1.825,1.0
0.3109574501457378,1.83,1.0
0.311699207414101,1.835,1.0
0.31235446659259763,1.84,1.0
0.3129229402628955,1.845,1.0
0.31340437907365465,1.85,1.0
0.31379857184990084,1.855,1.0
0.31410534568565435,1.86,1.0
0.3143245660197717,1.865,1.0
0.31445613669496914,1.87,1.0
0.3145,1.875,1.0
0.31445613669496914,1.8800000000000001,1.0
0.3143245660197717,1.885,1.0
0.31410534568565435,1.8900000000000001,1.0
0.3137985718499009,1.895,1.0
0.31340437907365465,1.9000000000000001,1.0
0.3129229402628955,1.905,1.0
0.31235446659259763,1.9100000000000001,1.0
0.311699207414101,1.915,1.0
0.31095745014573783,1.92,1.0
0.31012952014676115,1.925,1.0
0.3092157805746321,1.93,1.0
0.30821663222572626,1.935,1.0
0.3071325133595317,1.94,1.0
0.3059638995064135,1.945,1.0
0.3047113032590308,1.95,1.0
0.30337527404749626,1.955,1.0
0.3019563978983784,1.96,1.0
0.30045529717765024,1.965,1.0
0.2988726303177001,1.97,1.0
0.29720909152852015,1.975,1.0
0.29546541049320385,1.98,1.0
0.29364235204788264,1.985,1.0
0.29174071584624295,1.99,1.0
0.2897613360087727,1.995,1.0
0.28770508075688783,2.0,1.0
0.2855728520321014,2.005,1.0
0.28336558510040305,2.0100000000000002,1.0
0.2810842481420199,2.015,1.0
0.27872984182674093,2.02,1.0
0.27630339887498956,2.025,1.0
0.27380598360483926,2.0300000000000002,1.0
0.27123869146516794,2.035,1.0
0.268602648555158,2.04,1.0
0.26589901113035136,2.045,1.0
0.26312896509547906,2.05,1.0
0.26029372548428226,2.055,1.0
0.25739453592656075,2.06,1.0
0.2544326681026731,2.065,1.0
0.25140942118573795,2.07,1.0
0.2483261212717715,2.075,1.0
0.24518412079802115,2.08,1.0
0.24198479794973793,2.085,1.0
0.23872955605566226,2.09,1.0
0.2354198229724748,2.095,1.0
0.23205705045849467,2.1,1.0
0.2286427135368863,2.105,1.0
0.225178309848669,2.11,1.0
0.22166535899579912,2.115,1.0
0.21810540187462607,2.12,1.0
0.21449999999999997,2.125,1.0
0.21085073482034322,2.13,1.0
0.20715920702397214,2.1350000000000002,1.0
0.20342703583698551,2.14,1.0
0.19965585831301447,2.145,1.0
0.19584732861516024,2.15,1.0
0.19200311729042036,2.1550000000000002,1.0
0.1881249105369356,2.16,1.0
0.1842144094643633,2.165,1.0
0.18027332934771684,2.17,1.0
0.17630339887498958,2.1750000000000003,1.0
0.17230635938889433,2.18,1.0
0.16828396412305305,2.185,1.0
0.1642379774329711,2.19,1.0
0.16017017402213157,2.195,1.0
0.15608233816355183,2.2,1.0
0.15197626291714514,2.205,1.0
0.14785374934322057,2.21,1.0
0.14371660571248235,2.215,1.0
0.1395666467128608,2.22,1.0
0.13540569265353053,2.225,1.0
0.1312355686664632,2.23,1.0
0.12705810390586303,2.235,1.0
0.12287513074583983,2.24,1.0
0.11868848397667156,2.245,1.0
0.11450000000000007,2.25,1.0
0.11031151602332859,2.255,1.0
0.10612486925415997,2.2600000000000002,1.0
0.10194189609413712,2.265,1.0
0.09776443133353696,2.27,1.0
0.09359430734646962,2.275,1.0
0.08943335328713901,2.2800000000000002,1.0
0.0852833942875178,2.285,1.0
0.08114625065677958,2.29,1.0
0.07702373708285501,2.295,1.0
0.07291766183644796,2.3000000000000003,1.0
0.0688298259778686,2.305,1.0
0.06476202256702904,2.31,1.0
0.060716035876947114,2.315,1.0
0.05669364061110584,2.32,1.0
0.05269660112501059,2.325,1.0
0.04872667065228334,2.33,1.0
0.04478559053563684,2.335,1.0
0.040875089463064535,2.34,1.0
0.036996882709579126,2.345,1.0
0.03315267138483992,2.35,1.0
0.029344141686985667,2.355,1.0
0.02557296416301462,2.36,1.0
0.021840792976027687,2.365,1.0
0.018149265179656884,2.37,1.0
0.01450000000000018,2.375,1.0
0.01089459812537405,2.38,1.0
0.007334641004200407,2.3850000000000002,1.0
0.003821690151331117,2.39,1.0
0.0003572864631138095,2.395,1.0
-0.0030570504584945674,2.4,1.0
-0.006419822972474967,2.4050000000000002,1.0
-0.009729556055662156,2.41,1.0
-0.012984797949737822,2.415,1.0
-0.01618412079802105,2.42,1.0
-0.019326121271771676,2.4250000000000003,1.0
-0.02240942118573784,2.43,1.0
-0.025432668102672987,2.435,1.0
-0.028394535926560674,2.44,1.0
-0.03129372548428212,2.445,1.0
-0.03412896509547898,2.45,1.0
-0.03689901113035125,2.455,1.0
-0.03960264855515787,2.46,1.0
-0.04223869146516783,2.465,1.0
-0.04480598360483938,2.47,1.0
-0.04730339887498948,2.475,1.0
-0.049729841826740825,2.48,1.0
-0.05208424814201977,2.485,1.0
-0.05436558510040314,2.49,1.0
-0.05657285203210129,2.495,1.0
-0.058705080756887754,2.5,1.0
-0.06076133600877258,2.505,1.0
-0.06274071584624301,2.5100000000000002,1.0
-0.06464235204788253,2.515,1.0
-0.06646541049320377,2.52,1.0
-0.06820909152852007,2.525,1.0
-0.06987263031770004,2.5300000000000002,1.0
-0.07145529717765027,2.535,1.0
-0.07295639789837831,2.54,1.0
-0.07437527404749615,2.545,1.0
-0.07571130325903082,2.5500000000000003,1.0
-0.07696389950641351,2.555,1.0
-0.07813251335953171,2.56,1.0
-0.07921663222572621,2.565,1.0
-0.08021578057463201,2.57,1.0
-0.08112952014676124,2.575,1.0
-0.08195745014573778,2.58,1.0
-0.08269920741410099,2.585,1.0
-0.08335446659259764,2.59,1.0
-0.08392294026289553,2.595,1.0
-0.08440437907365463,2.6,1.0
-0.0847985718499009,2.605,1.0
-0.08510534568565432,2.61,1.0
-0.08532456601977172,2.615,1.0
-0.08545613669496911,2.62,1.0
-0.08549999999999998,2.625,1.0
-0.08545613669496914,2.63,1.0
-0.08532456601977172,2.6350000000000002,1.0
-0.08510534568565432,2.64,1.0
-0.08479857184990088,2.645,1.0
-0.08440437907365468,2.65,1.0
-0.08392294026289555,2.6550000000000002,1.0
-0.08335446659259764,2.66,1.0
-0.08269920741410099,2.665,1.0
-0.08195745014573773,2.67,1.0
-0.08112952014676113,2.6750000000000003,1.0
-0.08021578057463212,2.68,1.0
-0.07921663222572635,2.685,1.0
-0.07813251335953166,2.69,1.0
-0.07696389950641351,2.695,1.0
-0.07571130325903076,2.7,1.0
-0.07437527404749623,2.705,1.0
-0.07295639789837839,2.71,1.0
-0.07145529717765046,2.715,1.0
-0.06987263031769998,2.72,1.0
-0.06820909152852016,2.725,1.0
-0.066465410493204,2.73,1.0
-0.06464235204788261,2.735,1.0
-0.06274071584624279,2.74,1.0
-0.06076133600877269,2.745,1.0
-0.05870508075688784,2.75,1.0
-0.0565728520321014,2.755,1.0
-0.05436558510040303,2.7600000000000002,1.0
-0.052084248142020076,2.765,1.0
-0.049729841826740714,2.77,1.0
-0.04730339887498956,2.775,1.0
-0.04480598360483927,2.7800000000000002,1.0
-0.04223869146516794,2.785,1.0
-0.03960264855515798,2.79,1.0
-0.036899011130351586,2.795,1.0
-0.034128965095478844,2.8000000000000003,1.0
-0.031293725484282234,2.805,1.0
-0.028394535926560785,2.81,1.0
-0.025432668102673098,2.815,1.0
-0.02240942118573795,2.82,1.0
-0.019326121271771537,2.825,1.0
-0.01618412079802116,2.83,1.0
-0.012984797949737961,2.835,1.0
-0.00972955605566228,2.84,1.0
-0.006419822972475106,2.845,1.0
-0.003057050458494387,2.85,1.0
0.0003572864631136846,2.855,1.0
0.003821690151331006,2.86,1.0
0.007334641004200865,2.865,1.0
0.010894598125373925,2.87,1.0
0.014499999999999735,2.875,1.0
0.018149265179657065,2.88,1.0
0.02184079297602784,2.8850000000000002,1.0
0.025572964163014467,2.89,1.0
0.029344141686985195,2.895,1.0
0.03315267138483975,2.9,1.0
0.03699688270957961,2.9050000000000002,1.0
0.04087508946306438,2.91,1.0
0.04478559053563701,2.915,1.0
0.04872667065228317,2.92,1.0
0.052696601125010414,2.9250000000000003,1.0
0.05669364061110601,2.93,1.0
0.06071603587694694,2.935,1.0
0.06476202256702887,2.94,1.0
0.06882982597786877,2.945,1.0
0.07291766183644816,2.95,1.0
0.07702373708285484,2.955,1.0
0.08114625065677974,2.96,1.0
0.08528339428751763,2.965,1.0
0.0894333532871392,2.97,1.0
0.09359430734646909,2.975,1.0
0.09776443133353678,2.98,1.0
0.10194189609413695,2.985,1.0
0.10612486925416015,2.99,1.0
0.11031151602332878,2.995,1.0
0.11449999999999991,3.0,1.0
