x,y,z
0.7517620225670291,1.44,1.0
0.7558298259778689,1.445,1.0
0.759917661836448,1.45,1.0
0.7640237370828551,1.455,1.0
0.7681462506567794,1.46,1.0
0.7722833942875178,1.465,1.0
0.776433353287139,1.47,1.0
0.7805943073464693,1.475,1.0
0.784764431333537,1.48,1.0
0.7889418960941373,1.485,1.0
0.79312486925416,1.49,1.0
0.7973115160233286,1.495,1.0
0.8015,1.5,1.0
0.8056884839766716,1.5050000000000001,1.0
0.8098751307458398,1.51,1.0
0.8140581039058628,1.5150000000000001,1.0
0.8182355686664629,1.52,1.0
0.8224056926535308,1.5250000000000001,1.0
0.8265666467128608,1.53,1.0
0.8307166057124824,1.5350000000000001,1.0
0.8348537493432204,1.54,1.0
0.8389762629171449,1.545,1.0
0.8430823381635518,1.55,1.0
0.8471701740221311,1.555,1.0
0.8512379774329708,1.56,1.0
0.8552839641230531,1.565,1.0
0.8593063593888943,1.57,1.0
0.8633033988749893,1.575,1.0
0.8672733293477167,1.58,1.0
0.871214409464363,1.585,1.0
0.8751249105369356,1.59,1.0
0.8790031172904206,1.595,1.0
0.8828473286151599,1.6,1.0
0.8866558583130145,1.605,1.0
0.8904270358369856,1.61,1.0
0.8941592070239721,1.615,1.0
0.8978507348203432,1.62,1.0
0.9015,1.625,1.0
0.9051054018746261,1.6300000000000001,1.0
0.9086653589957994,1.635,1.0
0.9121783098486688,1.6400000000000001,1.0
0.9156427135368863,1.645,1.0
0.9190570504584945,1.6500000000000001,1.0
0.9224198229724748,1.655,1.0
0.9257295560556622,1.6600000000000001,1.0
0.9289847979497379,1.665,1.0
0.9321841207980209,1.67,1.0
0.9353261212717717,1.675,1.0
0.9384094211857376,1.68,1.0
0.9414326681026731,1.685,1.0
0.9443945359265606,1.69,1.0
0.9472937254842823,1.695,1.0
0.9501289650954788,1.7,1.0
0.9528990111303512,1.705,1.0
0.9556026485551578,1.71,1.0
0.958238691465168,1.715,1.0
0.9608059836048392,1.72,1.0
0.9633033988749896,1.725,1.0
0.9657298418267408,1.73,1.0
0.9680842481420199,1.735,1.0
0.970365585100403,1.74,1.0
0.9725728520321013,1.745,1.0
0.9747050807568877,1.75,1.0
0.9767613360087728,1.7550000000000001,1.0
0.9787407158462429,1.76,1.0
0.9806423520478826,1.7650000000000001,1.0
0.9824654104932038,1.77,1.0
0.9842090915285202,1.7750000000000001,1.0
0.9858726303177001,1.78,1.0
0.9874552971776502,1.7850000000000001,1.0
0.9889563978983783,1.79,1.0
0.9903752740474963,1.795,1.0
0.9917113032590307,1.8,1.0
0.9929638995064134,1.805,1.0
0.9941325133595317,1.81,1.0
0.9952166322257262,1.815,1.0
0.9962157805746321,1.82,1.0
0.9971295201467612,1.825,1.0
0.9979574501457378,1.83,1.0
0.998699207414101,1.835,1.0
0.9993544665925976,1.84,1.0
0.9999229402628955,1.845,1.0
1.0004043790736548,1.85,1.0
1.0007985718499008,1.855,1.0
1.0011053456856542,1.86,1.0
1.0013245660197718,1.865,1.0
1.0014561366949692,1.87,1.0
1.0015,1.875,1.0
1.0014561366949692,1.8800000000000001,1.0
1.0013245660197718,1.885,1.0
1.0011053456856542,1.8900000000000001,1.0
1.0007985718499008,1.895,1.0
1.0004043790736548,1.9000000000000001,1.0
0.9999229402628955,1.905,1.0
0.9993544665925976,1.9100000000000001,1.0
0.998699207414101,1.915,1.0
0.9979574501457378,1.92,1.0
0.9971295201467612,1.925,1.0
0.9962157805746321,1.93,1.0
0.9952166322257263,1.935,1.0
0.9941325133595317,1.94,1.0
0.9929638995064135,1.945,1.0
0.9917113032590308,1.95,1.0
0.9903752740474963,1.955,1.0
0.9889563978983784,1.96,1.0
0.9874552971776502,1.965,1.0
0.9858726303177001,1.97,1.0
0.9842090915285202,1.975,1.0
0.9824654104932038,1.98,1.0
0.9806423520478826,1.985,1.0
0.9787407158462429,1.99,1.0
0.9767613360087727,1.995,1.0
0.9747050807568878,2.0,1.0
0.9725728520321014,2.005,1.0
0.970365585100403,2.0100000000000002,1.0
0.9680842481420199,2.015,1.0
0.9657298418267409,2.02,1.0
0.9633033988749895,2.025,1.0
0.9608059836048393,2.0300000000000002,1.0
0.9582386914651679,2.035,1.0
0.955602648555158,2.04,1.0
0.9528990111303514,2.045,1.0
0.9501289650954791,2.05,1.0
0.9472937254842823,2.055,1.0
0.9443945359265608,2.06,1.0
0.9414326681026731,2.065,1.0
0.9384094211857379,2.07,1.0
0.9353261212717715,2.075,1.0
0.9321841207980212,2.08,1.0
0.9289847979497379,2.085,1.0
0.9257295560556622,2.09,1.0
0.9224198229724748,2.095,1.0
0.9190570504584946,2.1,1.0
0.9156427135368863,2.105,1.0
0.912178309848669,2.11,1.0
0.9086653589957991,2.115,1.0
0.9051054018746261,2.12,1.0
0.9015,2.125,1.0
0.8978507348203433,2.13,1.0
0.8941592070239721,2.1350000000000002,1.0
0.8904270358369855,2.14,1.0
0.8866558583130144,2.145,1.0
0.8828473286151602,2.15,1.0
0.8790031172904204,2.1550000000000002,1.0
0.8751249105369356,2.16,1.0
0.8712144094643632,2.165,1.0
0.8672733293477168,2.17,1.0
0.8633033988749895,2.1750000000000003,1.0
0.8593063593888943,2.18,1.0
0.8552839641230531,2.185,1.0
0.8512379774329711,2.19,1.0
0.8471701740221316,2.195,1.0
0.8430823381635518,2.2,1.0
0.8389762629171451,2.205,1.0
0.8348537493432205,2.21,1.0
0.8307166057124823,2.215,1.0
0.8265666467128607,2.22,1.0
0.8224056926535305,2.225,1.0
0.8182355686664632,2.23,1.0
0.814058103905863,2.235,1.0
0.8098751307458398,2.24,1.0
0.8056884839766716,2.245,1.0
0.8015000000000001,2.25,1.0
0.7973115160233286,2.255,1.0
0.7931248692541599,2.2600000000000002,1.0
0.7889418960941371,2.265,1.0
0.7847644313335369,2.27,1.0
0.7805943073464696,2.275,1.0
0.776433353287139,2.2800000000000002,1.0
0.7722833942875178,2.285,1.0
0.7681462506567796,2.29,1.0
0.764023737082855,2.295,1.0
0.7599176618364479,2.3000000000000003,1.0
0.7558298259778686,2.305,1.0
0.7517620225670291,2.31,1.0
0.7477160358769471,2.315,1.0
0.7436936406111059,2.32,1.0
0.7396966011250106,2.325,1.0
0.7357266706522834,2.33,1.0
0.7317855905356369,2.335,1.0
0.7278750894630646,2.34,1.0
0.7239968827095791,2.345,1.0
0.7201526713848398,2.35,1.0
0.7163441416869857,2.355,1.0
0.7125729641630146,2.36,1.0
0.7088407929760276,2.365,1.0
0.7051492651796569,2.37,1.0
0.7015000000000001,2.375,1.0
0.697894598125374,2.38,1.0
0.6943346410042004,2.3850000000000002,1.0
0.6908216901513311,2.39,1.0
0.6873572864631138,2.395,1.0
0.6839429495415055,2.4,1.0
0.680580177027525,2.4050000000000002,1.0
0.6772704439443378,2.41,1.0
0.6740152020502621,2.415,1.0
0.6708158792019789,2.42,1.0
0.6676738787282284,2.4250000000000003,1.0
0.6645905788142621,2.43,1.0
0.661567331897327,2.435,1.0
0.6586054640734393,2.44,1.0
0.6557062745157178,2.445,1.0
0.652871034904521,2.45,1.0
0.6501009888696487,2.455,1.0
0.6473973514448421,2.46,1.0
0.6447613085348322,2.465,1.0
0.6421940163951606,2.47,1.0
0.6396966011250105,2.475,1.0
0.6372701581732592,2.48,1.0
0.6349157518579802,2.485,1.0
0.6326344148995968,2.49,1.0
0.6304271479678987,2.495,1.0
0.6282949192431122,2.5,1.0
0.6262386639912274,2.505,1.0
0.624259284153757,2.5100000000000002,1.0
0.6223576479521175,2.515,1.0
0.6205345895067962,2.52,1.0
0.6187909084714799,2.525,1.0
0.6171273696823,2.5300000000000002,1.0
0.6155447028223497,2.535,1.0
0.6140436021016217,2.54,1.0
0.6126247259525038,2.545,1.0
0.6112886967409692,2.5500000000000003,1.0
0.6100361004935865,2.555,1.0
0.6088674866404683,2.56,1.0
0.6077833677742738,2.565,1.0
0.606784219425368,2.57,1.0
0.6058704798532387,2.575,1.0
0.6050425498542622,2.58,1.0
0.604300792585899,2.585,1.0
0.6036455334074023,2.59,1.0
0.6030770597371045,2.595,1.0
0.6025956209263453,2.6,1.0
0.6022014281500991,2.605,1.0
0.6018946543143456,2.61,1.0
0.6016754339802283,2.615,1.0
0.6015438633050308,2.62,1.0
0.6015,2.625,1.0
0.6015438633050308,2.63,1.0
0.6016754339802283,2.6350000000000002,1.0
0.6018946543143456,2.64,1.0
0.6022014281500991,2.645,1.0
0.6025956209263453,2.65,1.0
0.6030770597371045,2.6550000000000002,1.0
0.6036455334074023,2.66,1.0
0.604300792585899,2.665,1.0
0.6050425498542622,2.67,1.0
0.6058704798532388,2.6750000000000003,1.0
0.6067842194253679,2.68,1.0
0.6077833677742737,2.685,1.0
0.6088674866404683,2.69,1.0
0.6100361004935865,2.695,1.0
0.6112886967409692,2.7,1.0
0.6126247259525037,2.705,1.0
0.6140436021016216,2.71,1.0
0.6155447028223495,2.715,1.0
0.6171273696823,2.72,1.0
0.6187909084714798,2.725,1.0
0.620534589506796,2.73,1.0
0.6223576479521173,2.735,1.0
0.6242592841537572,2.74,1.0
0.6262386639912273,2.745,1.0
0.6282949192431122,2.75,1.0
0.6304271479678986,2.755,1.0
0.6326344148995969,2.7600000000000002,1.0
0.6349157518579799,2.765,1.0
0.6372701581732593,2.77,1.0
0.6396966011250105,2.775,1.0
0.6421940163951607,2.7800000000000002,1.0
0.644761308534832,2.785,1.0
0.647397351444842,2.79,1.0
0.6501009888696484,2.795,1.0
0.6528710349045211,2.8000000000000003,1.0
0.6557062745157177,2.805,1.0
0.6586054640734392,2.81,1.0
0.6615673318973269,2.815,1.0
0.6645905788142621,2.82,1.0
0.6676738787282285,2.825,1.0
0.6708158792019788,2.83,1.0
0.674015202050262,2.835,1.0
0.6772704439443377,2.84,1.0
0.6805801770275248,2.845,1.0
0.6839429495415056,2.85,1.0
0.6873572864631137,2.855,1.0
0.690821690151331,2.86,1.0
0.6943346410042008,2.865,1.0
0.6978945981253739,2.87,1.0
0.7014999999999997,2.875,1.0
0.705149265179657,2.88,1.0
0.7088407929760279,2.8850000000000002,1.0
0.7125729641630144,2.89,1.0
0.7163441416869851,2.895,1.0
0.7201526713848397,2.9,1.0
0.7239968827095796,2.9050000000000002,1.0
0.7278750894630643,2.91,1.0
0.731785590535637,2.915,1.0
0.7357266706522831,2.92,1.0
0.7396966011250103,2.9250000000000003,1.0
0.743693640611106,2.93,1.0
0.7477160358769469,2.935,1.0
0.7517620225670288,2.94,1.0
0.7558298259778687,2.945,1.0
0.7599176618364482,2.95,1.0
0.7640237370828549,2.955,1.0
0.7681462506567798,2.96,1.0
0.7722833942875176,2.965,1.0
0.7764333532871391,2.97,1.0
0.7805943073464691,2.975,1.0
0.7847644313335368,2.98,1.0
0.7889418960941369,2.985,1.0
0.7931248692541601,2.99,1.0
0.7973115160233287,2.995,1.0
0.8014999999999999,3.0,1.0
