x,y,z
-0.8904270358369855,0.86,1.0
-0.8941592070239723,0.865,1.0
-0.897850734820343,0.87,1.0
-0.9015,0.875,1.0
-0.905105401874626,0.88,1.0
-0.9086653589957993,0.885,1.0
-0.9121783098486689,0.89,1.0
-0.9156427135368863,0.895,1.0
-0.9190570504584946,0.9,1.0
-0.9224198229724749,0.905,1.0
-0.9257295560556621,0.91,1.0
-0.9289847979497379,0.915,1.0
-0.932184120798021,0.92,1.0
-0.9353261212717716,0.925,1.0
-0.9384094211857378,0.93,1.0
-0.9414326681026731,0.935,1.0
-0.9443945359265606,0.9400000000000001,1.0
-0.9472937254842824,0.9450000000000001,1.0
-0.9501289650954788,0.9500000000000001,1.0
-0.9528990111303514,0.9550000000000001,1.0
-0.9556026485551578,0.96,1.0
-0.9582386914651679,0.965,1.0
-0.9608059836048393,0.97,1.0
-0.9633033988749895,0.975,1.0
-0.9657298418267408,0.98,1.0
-0.9680842481420199,0.985,1.0
-0.970365585100403,0.99,1.0
-0.9725728520321013,0.995,1.0
-0.9747050807568877,1.0,1.0
-0.9767613360087727,1.0050000000000001,1.0
-0.9787407158462429,1.01,1.0
-0.9806423520478825,1.0150000000000001,1.0
-0.9824654104932038,1.02,1.0
-0.9842090915285201,1.025,1.0
-0.9858726303177001,1.03,1.0
-0.9874552971776502,1.035,1.0
-0.9889563978983783,1.04,1.0
-0.9903752740474961,1.045,1.0
-0.9917113032590307,1.05,1.0
-0.9929638995064134,1.055,1.0
-0.9941325133595317,1.06,1.0
-0.9952166322257262,1.065,1.0
-0.9962157805746321,1.07,1.0
-0.9971295201467612,1.075,1.0
-0.9979574501457378,1.08,1.0
-0.998699207414101,1.085,1.0
-0.9993544665925976,1.09,1.0
-0.9999229402628955,1.095,1.0
-1.0004043790736548,1.1,1.0
-1.0007985718499008,1.105,1.0
-1.0011053456856542,1.11,1.0
-1.0013245660197718,1.115,1.0
-1.0014561366949692,1.12,1.0
-1.0015,1.125,1.0
-1.0014561366949692,1.1300000000000001,1.0
-1.0013245660197716,1.135,1.0
-1.0011053456856542,1.1400000000000001,1.0
-1.0007985718499008,1.145,1.0
-1.0004043790736548,1.1500000000000001,1.0
-0.9999229402628955,1.155,1.0
-0.9993544665925976,1.16,1.0
-0.998699207414101,1.165,1.0
-0.9979574501457378,1.17,1.0
-0.9971295201467612,1.175,1.0
-0.9962157805746321,1.18,1.0
-0.9952166322257262,1.185,1.0
-0.9941325133595317,1.19,1.0
-0.9929638995064135,1.195,1.0
-0.9917113032590308,1.2,1.0
-0.9903752740474963,1.205,1.0
-0.9889563978983783,1.21,1.0
-0.9874552971776502,1.215,1.0
-0.9858726303177001,1.22,1.0
-0.9842090915285201,1.225,1.0
-0.9824654104932039,1.23,1.0
-0.9806423520478825,1.235,1.0
-0.9787407158462429,1.24,1.0
-0.9767613360087727,1.245,1.0
-0.9747050807568877,1.25,1.0
-0.9725728520321013,1.2550000000000001,1.0
-0.9703655851004032,1.26,1.0
-0.96808424814202,1.2650000000000001,1.0
-0.9657298418267408,1.27,1.0
-0.9633033988749894,1.2750000000000001,1.0
-0.9608059836048393,1.28,1.0
-0.9582386914651682,1.285,1.0
-0.9556026485551579,1.29,1.0
-0.9528990111303514,1.295,1.0
-0.950128965095479,1.3,1.0
-0.9472937254842824,1.305,1.0
-0.9443945359265608,1.31,1.0
-0.9414326681026732,1.315,1.0
-0.9384094211857377,1.32,1.0
-0.9353261212717717,1.325,1.0
-0.932184120798021,1.33,1.0
-0.9289847979497379,1.335,1.0
-0.9257295560556621,1.34,1.0
-0.9224198229724749,1.345,1.0
-0.9190570504584946,1.35,1.0
-0.9156427135368864,1.355,1.0
-0.9121783098486687,1.36,1.0
-0.9086653589957994,1.365,1.0
-0.9051054018746258,1.37,1.0
-0.9015000000000001,1.375,1.0
-0.897850734820343,1.3800000000000001,1.0
-0.8941592070239722,1.385,1.0
-0.8904270358369855,1.3900000000000001,1.0
-0.8866558583130146,1.395,1.0
-0.88284732861516,1.4000000000000001,1.0
-0.8790031172904207,1.405,1.0
-0.8751249105369358,1.41,1.0
-0.8712144094643631,1.415,1.0
-0.8672733293477168,1.42,1.0
-0.8633033988749894,1.425,1.0
-0.8593063593888944,1.43,1.0
-0.8552839641230532,1.435,1.0
-0.8512379774329709,1.44,1.0
-0.8471701740221311,1.445,1.0
-0.8430823381635519,1.45,1.0
-0.8389762629171449,1.455,1.0
-0.8348537493432205,1.46,1.0
-0.8307166057124822,1.465,1.0
-0.826566646712861,1.47,1.0
-0.8224056926535307,1.475,1.0
-0.818235568666463,1.48,1.0
-0.8140581039058626,1.485,1.0
-0.8098751307458399,1.49,1.0
-0.8056884839766714,1.495,1.0
-0.8015,1.5,1.0
-0.7973115160233284,1.5050000000000001,1.0
-0.7931248692541601,1.51,1.0
-0.7889418960941372,1.5150000000000001,1.0
-0.7847644313335371,1.52,1.0
-0.7805943073464692,1.5250000000000001,1.0
-0.7764333532871391,1.53,1.0
-0.7722833942875176,1.5350000000000001,1.0
-0.7681462506567796,1.54,1.0
-0.7640237370828551,1.545,1.0
-0.7599176618364482,1.55,1.0
-0.7558298259778689,1.555,1.0
-0.7517620225670292,1.56,1.0
-0.7477160358769469,1.565,1.0
-0.7436936406111057,1.57,1.0
-0.7396966011250107,1.575,1.0
-0.7357266706522833,1.58,1.0
-0.731785590535637,1.585,1.0
-0.7278750894630643,1.59,1.0
-0.7239968827095794,1.595,1.0
-0.7201526713848401,1.6,1.0
-0.7163441416869855,1.605,1.0
-0.7125729641630144,1.61,1.0
-0.7088407929760279,1.615,1.0
-0.7051492651796568,1.62,1.0
-0.7015,1.625,1.0
-0.6978945981253739,1.6300000000000001,1.0
-0.6943346410042006,1.635,1.0
-0.6908216901513312,1.6400000000000001,1.0
-0.6873572864631137,1.645,1.0
-0.6839429495415055,1.6500000000000001,1.0
-0.6805801770275252,1.655,1.0
-0.6772704439443378,1.6600000000000001,1.0
-0.6740152020502621,1.665,1.0
-0.670815879201979,1.67,1.0
-0.6676738787282283,1.675,1.0
-0.6645905788142624,1.68,1.0
-0.6615673318973269,1.685,1.0
-0.6586054640734393,1.69,1.0
-0.6557062745157177,1.695,1.0
-0.6528710349045211,1.7,1.0
-0.6501009888696487,1.705,1.0
-0.6473973514448422,1.71,1.0
-0.6447613085348319,1.715,1.0
-0.6421940163951608,1.72,1.0
-0.6396966011250104,1.725,1.0
-0.6372701581732592,1.73,1.0
-0.6349157518579801,1.735,1.0
-0.6326344148995969,1.74,1.0
-0.6304271479678987,1.745,1.0
-0.6282949192431123,1.75,1.0
-0.6262386639912272,1.7550000000000001,1.0
-0.6242592841537571,1.76,1.0
-0.6223576479521173,1.7650000000000001,1.0
-0.6205345895067962,1.77,1.0
-0.6187909084714798,1.7750000000000001,1.0
-0.6171273696822999,1.78,1.0
-0.6155447028223497,1.7850000000000001,1.0
-0.6140436021016217,1.79,1.0
-0.6126247259525037,1.795,1.0
-0.6112886967409693,1.8,1.0
-0.6100361004935866,1.805,1.0
-0.6088674866404683,1.81,1.0
-0.6077833677742738,1.815,1.0
-0.6067842194253679,1.82,1.0
-0.6058704798532388,1.825,1.0
-0.6050425498542622,1.83,1.0
-0.604300792585899,1.835,1.0
-0.6036455334074023,1.84,1.0
-0.6030770597371045,1.845,1.0
-0.6025956209263453,1.85,1.0
-0.6022014281500991,1.855,1.0
-0.6018946543143456,1.86,1.0
-0.6016754339802283,1.865,1.0
-0.6015438633050308,1.87,1.0
-0.6014999999999999,1.875,1.0
-0.6015438633050308,1.8800000000000001,1.0
-0.6016754339802283,1.885,1.0
-0.6018946543143456,1.8900000000000001,1.0
-0.6022014281500991,1.895,1.0
-0.6025956209263453,1.9000000000000001,1.0
-0.6030770597371045,1.905,1.0
-0.6036455334074023,1.9100000000000001,1.0
-0.604300792585899,1.915,1.0
-0.6050425498542622,1.92,1.0
-0.6058704798532388,1.925,1.0
-0.6067842194253679,1.93,1.0
-0.6077833677742737,1.935,1.0
-0.6088674866404683,1.94,1.0
-0.6100361004935865,1.945,1.0
-0.6112886967409692,1.95,1.0
-0.6126247259525037,1.955,1.0
-0.6140436021016216,1.96,1.0
-0.6155447028223497,1.965,1.0
-0.6171273696822999,1.97,1.0
-0.6187909084714798,1.975,1.0
-0.6205345895067962,1.98,1.0
-0.6223576479521173,1.985,1.0
-0.6242592841537571,1.99,1.0
-0.6262386639912273,1.995,1.0
-0.6282949192431122,2.0,1.0
-0.6304271479678986,2.005,1.0
-0.6326344148995969,2.0100000000000002,1.0
-0.6349157518579801,2.015,1.0
-0.637270158173259,2.02,1.0
-0.6396966011250105,2.025,1.0
-0.6421940163951607,2.0300000000000002,1.0
-0.644761308534832,2.035,1.0
-0.647397351444842,2.04,1.0
-0.6501009888696486,2.045,1.0
-0.6528710349045209,2.05,1.0
-0.6557062745157177,2.055,1.0
-0.6586054640734392,2.06,1.0
-0.6615673318973269,2.065,1.0
-0.6645905788142621,2.07,1.0
-0.6676738787282285,2.075,1.0
-0.6708158792019788,2.08,1.0
-0.6740152020502621,2.085,1.0
-0.6772704439443378,2.09,1.0
-0.6805801770275252,2.095,1.0
-0.6839429495415054,2.1,1.0
-0.6873572864631137,2.105,1.0
-0.690821690151331,2.11,1.0
-0.6943346410042008,2.115,1.0
-0.6978945981253739,2.12,1.0
-0.7015,2.125,1.0
-0.7051492651796567,2.13,1.0
-0.7088407929760279,2.1350000000000002,1.0
-0.7125729641630145,2.14,1.0
-0.7163441416869856,2.145,1.0
-0.7201526713848397,2.15,1.0
-0.7239968827095796,2.1550000000000002,1.0
-0.7278750894630643,2.16,1.0
-0.7317855905356367,2.165,1.0
-0.7357266706522831,2.17,1.0
-0.7396966011250105,2.1750000000000003,1.0
-0.7436936406111057,2.18,1.0
-0.7477160358769469,2.185,1.0
-0.7517620225670288,2.19,1.0
-0.7558298259778684,2.195,1.0
-0.7599176618364482,2.2,1.0
-0.7640237370828549,2.205,1.0
-0.7681462506567794,2.21,1.0
-0.7722833942875177,2.215,1.0
-0.7764333532871392,2.22,1.0
-0.7805943073464695,2.225,1.0
-0.7847644313335368,2.23,1.0
-0.788941896094137,2.235,1.0
-0.7931248692541601,2.24,1.0
-0.7973115160233284,2.245,1.0
-0.8014999999999999,2.25,1.0
-0.8056884839766714,2.255,1.0
-0.80987513074584,2.2600000000000002,1.0
-0.8140581039058629,2.265,1.0
-0.8182355686664631,2.27,1.0
-0.8224056926535304,2.275,1.0
-0.826566646712861,2.2800000000000002,1.0
-0.8307166057124822,2.285,1.0
-0.8348537493432204,2.29,1.0
-0.838976262917145,2.295,1.0
-0.843082338163552,2.3000000000000003,1.0
-0.8471701740221314,2.305,1.0
-0.8512379774329709,2.31,1.0
-0.8552839641230529,2.315,1.0
-0.8593063593888941,2.32,1.0
-0.8633033988749894,2.325,1.0
-0.8672733293477166,2.33,1.0
-0.8712144094643631,2.335,1.0
-0.8751249105369354,2.34,1.0
-0.8790031172904209,2.345,1.0
-0.8828473286151601,2.35,1.0
-0.8866558583130143,2.355,1.0
-0.8904270358369853,2.36,1.0
-0.8941592070239723,2.365,1.0
-0.897850734820343,2.37,1.0
-0.9014999999999999,2.375,1.0
-0.905105401874626,2.38,1.0
-0.9086653589957996,2.3850000000000002,1.0
-0.9121783098486689,2.39,1.0
-0.9156427135368862,2.395,1.0
-0.9190570504584945,2.4,1.0
-0.9224198229724749,2.4050000000000002,1.0
-0.9257295560556622,2.41,1.0
-0.9289847979497379,2.415,1.0
-0.932184120798021,2.42,1.0
-0.9353261212717716,2.4250000000000003,1.0
-0.9384094211857379,2.43,1.0
-0.941432668102673,2.435,1.0
-0.9443945359265606,2.44,1.0
-0.9472937254842821,2.445,1.0
-0.950128965095479,2.45,1.0
-0.9528990111303512,2.455,1.0
-0.9556026485551579,2.46,1.0
-0.9582386914651678,2.465,1.0
-0.9608059836048394,2.47,1.0
-0.9633033988749895,2.475,1.0
-0.9657298418267408,2.48,1.0
-0.9680842481420198,2.485,1.0
-0.9703655851004032,2.49,1.0
-0.9725728520321013,2.495,1.0
-0.9747050807568878,2.5,1.0
-0.9767613360087726,2.505,1.0
-0.978740715846243,2.5100000000000002,1.0
-0.9806423520478825,2.515,1.0
-0.9824654104932038,2.52,1.0
-0.9842090915285201,2.525,1.0
-0.9858726303177,2.5300000000000002,1.0
-0.9874552971776502,2.535,1.0
-0.9889563978983783,2.54,1.0
-0.9903752740474961,2.545,1.0
-0.9917113032590308,2.5500000000000003,1.0
-0.9929638995064135,2.555,1.0
-0.9941325133595317,2.56,1.0
-0.9952166322257262,2.565,1.0
-0.996215780574632,2.57,1.0
-0.9971295201467613,2.575,1.0
-0.9979574501457378,2.58,1.0
-0.998699207414101,2.585,1.0
-0.9993544665925976,2.59,1.0
-0.9999229402628955,2.595,1.0
-1.0004043790736545,2.6,1.0
-1.0007985718499008,2.605,1.0
-1.0011053456856542,2.61,1.0
-1.0013245660197718,2.615,1.0
-1.001456136694969,2.62,1.0
-1.0015,2.625,1.0
-1.0014561366949692,2.63,1.0
-1.0013245660197718,2.6350000000000002,1.0
-1.0011053456856542,2.64,1.0
-1.0007985718499008,2.645,1.0
-1.0004043790736548,2.65,1.0
-0.9999229402628955,2.6550000000000002,1.0
-0.9993544665925976,2.66,1.0
-0.998699207414101,2.665,1.0
-0.9979574501457378,2.67,1.0
-0.9971295201467612,2.6750000000000003,1.0
-0.9962157805746321,2.68,1.0
-0.9952166322257263,2.685,1.0
-0.9941325133595317,2.69,1.0
-0.9929638995064135,2.695,1.0
-0.9917113032590308,2.7,1.0
-0.9903752740474963,2.705,1.0
-0.9889563978983784,2.71,1.0
-0.9874552971776505,2.715,1.0
-0.9858726303177,2.72,1.0
-0.9842090915285202,2.725,1.0
-0.982465410493204,2.73,1.0
-0.9806423520478826,2.735,1.0
-0.9787407158462428,2.74,1.0
-0.9767613360087727,2.745,1.0
-0.9747050807568878,2.75,1.0
-0.9725728520321014,2.755,1.0
-0.970365585100403,2.7600000000000002,1.0
-0.9680842481420201,2.765,1.0
-0.9657298418267407,2.77,1.0
-0.9633033988749895,2.775,1.0
-0.9608059836048393,2.7800000000000002,1.0
-0.9582386914651679,2.785,1.0
-0.955602648555158,2.79,1.0
-0.9528990111303516,2.795,1.0
-0.9501289650954788,2.8000000000000003,1.0
-0.9472937254842823,2.805,1.0
-0.9443945359265608,2.81,1.0
-0.9414326681026731,2.815,1.0
-0.9384094211857379,2.82,1.0
-0.9353261212717715,2.825,1.0
-0.9321841207980212,2.83,1.0
-0.928984797949738,2.835,1.0
-0.9257295560556623,2.84,1.0
-0.9224198229724752,2.845,1.0
-0.9190570504584944,2.85,1.0
-0.9156427135368863,2.855,1.0
-0.912178309848669,2.86,1.0
-0.9086653589957991,2.865,1.0
-0.9051054018746261,2.87,1.0
-0.9015000000000003,2.875,1.0
-0.8978507348203429,2.88,1.0
-0.8941592070239721,2.8850000000000002,1.0
-0.8904270358369856,2.89,1.0
-0.8866558583130149,2.895,1.0
-0.8828473286151602,2.9,1.0
-0.8790031172904204,2.9050000000000002,1.0
-0.8751249105369356,2.91,1.0
-0.871214409464363,2.915,1.0
-0.8672733293477168,2.92,1.0
-0.8633033988749896,2.9250000000000003,1.0
-0.859306359388894,2.93,1.0
-0.8552839641230531,2.935,1.0
-0.8512379774329711,2.94,1.0
-0.8471701740221312,2.945,1.0
-0.8430823381635518,2.95,1.0
-0.8389762629171451,2.955,1.0
-0.8348537493432202,2.96,1.0
-0.8307166057124824,2.965,1.0
-0.8265666467128608,2.97,1.0
-0.8224056926535309,2.975,1.0
-0.8182355686664632,2.98,1.0
-0.8140581039058631,2.985,1.0
-0.8098751307458398,2.99,1.0
-0.8056884839766713,2.995,1.0
-0.8015000000000001,3.0,1.0
