x,y,z
0.08532456601977169,0.385,1.0
0.08510534568565435,0.39,1.0
0.08479857184990085,0.395,1.0
0.08440437907365465,0.4,1.0
0.08392294026289553,0.405,1.0
0.08335446659259767,0.41000000000000003,1.0
0.08269920741410099,0.41500000000000004,1.0
0.08195745014573778,0.42,1.0
0.08112952014676116,0.425,1.0
0.08021578057463209,0.43,1.0
0.07921663222572627,0.435,1.0
0.07813251335953168,0.44,1.0
0.07696389950641351,0.445,1.0
0.07571130325903076,0.45,1.0
0.07437527404749623,0.455,1.0
0.07295639789837831,0.46,1.0
0.07145529717765027,0.465,1.0
0.06987263031770012,0.47000000000000003,1.0
0.06820909152852019,0.47500000000000003,1.0
0.06646541049320391,0.48,1.0
0.06464235204788253,0.485,1.0
0.06274071584624295,0.49,1.0
0.06076133600877269,0.495,1.0
0.058705080756887754,0.5,1.0
0.05657285203210137,0.505,1.0
0.054365585100403055,0.51,1.0
0.05208424814201994,0.515,1.0
0.049729841826740825,0.52,1.0
0.04730339887498951,0.525,1.0
0.0448059836048393,0.53,1.0
0.042238691465167996,0.535,1.0
0.03960264855515787,0.54,1.0
0.03689901113035131,0.545,1.0
0.034128965095478844,0.55,1.0
0.03129372548428232,0.555,1.0
0.028394535926560674,0.56,1.0
0.02543266810267307,0.5650000000000001,1.0
0.02240942118573773,0.5700000000000001,1.0
0.019326121271771593,0.5750000000000001,1.0
0.01618412079802113,0.58,1.0
0.012984797949737961,0.585,1.0
0.009729556055662086,0.59,1.0
0.006419822972474967,0.595,1.0
0.003057050458494623,0.6,1.0
-0.0003572864631136846,0.605,1.0
-0.0038216901513312,0.61,1.0
-0.007334641004200684,0.615,1.0
-0.01089459812537398,0.62,1.0
-0.014500000000000027,0.625,1.0
-0.018149265179656884,0.63,1.0
-0.021840792976027673,0.635,1.0
-0.025572964163014536,0.64,1.0
-0.0293441416869855,0.645,1.0
-0.03315267138483992,0.65,1.0
-0.03699688270957936,0.655,1.0
-0.04087508946306445,0.66,1.0
-0.04478559053563699,0.665,1.0
-0.048726670652283324,0.67,1.0
-0.05269660112501049,0.675,1.0
-0.056693640611105746,0.68,1.0
-0.060716035876946926,0.685,1.0
-0.06476202256702904,0.6900000000000001,1.0
-0.06882982597786885,0.6950000000000001,1.0
-0.07291766183644814,0.7000000000000001,1.0
-0.07702373708285501,0.705,1.0
-0.08114625065677948,0.71,1.0
-0.08528339428751762,0.715,1.0
-0.08943335328713918,0.72,1.0
-0.09359430734646926,0.725,1.0
-0.09776443133353685,0.73,1.0
-0.10194189609413729,0.735,1.0
-0.10612486925416013,0.74,1.0
-0.11031151602332859,0.745,1.0
-0.11449999999999998,0.75,1.0
-0.11868848397667138,0.755,1.0
-0.12287513074583983,0.76,1.0
-0.12705810390586267,0.765,1.0
-0.1312355686664631,0.77,1.0
-0.1354056926535307,0.775,1.0
-0.1395666467128608,0.78,1.0
-0.14371660571248235,0.785,1.0
-0.1478537493432205,0.79,1.0
-0.15197626291714497,0.795,1.0
-0.15608233816355183,0.8,1.0
-0.16017017402213118,0.805,1.0
-0.16423797743297103,0.81,1.0
-0.1682839641230532,0.8150000000000001,1.0
-0.17230635938889433,0.8200000000000001,1.0
-0.17630339887498947,0.8250000000000001,1.0
-0.18027332934771673,0.8300000000000001,1.0
-0.18421440946436296,0.835,1.0
-0.18812491053693553,0.84,1.0
-0.1920031172904206,0.845,1.0
-0.19584732861516008,0.85,1.0
-0.19965585831301447,0.855,1.0
-0.20342703583698543,0.86,1.0
-0.20715920702397236,0.865,1.0
-0.21085073482034308,0.87,1.0
-0.21449999999999997,0.875,1.0
-0.21810540187462601,0.88,1.0
-0.22166535899579926,0.885,1.0
-0.22517830984866885,0.89,1.0
-0.2286427135368863,0.895,1.0
-0.2320570504584946,0.9,1.0
-0.23541982297247493,0.905,1.0
-0.23872955605566215,0.91,1.0
-0.24198479794973793,0.915,1.0
-0.2451841207980211,0.92,1.0
-0.24832612127177167,0.925,1.0
-0.25140942118573784,0.93,1.0
-0.2544326681026731,0.935,1.0
-0.2573945359265607,0.9400000000000001,1.0
-0.26029372548428237,0.9450000000000001,1.0
-0.26312896509547884,0.9500000000000001,1.0
-0.2658990111303514,0.9550000000000001,1.0
-0.2686026485551578,0.96,1.0
-0.271238691465168,0.965,1.0
-0.2738059836048393,0.97,1.0
-0.2763033988749895,0.975,1.0
-0.27872984182674077,0.98,1.0
-0.28108424814201993,0.985,1.0
-0.28336558510040305,0.99,1.0
-0.2855728520321013,0.995,1.0
-0.28770508075688767,1.0,1.0
-0.2897613360087727,1.0050000000000001,1.0
-0.2917407158462429,1.01,1.0
-0.2936423520478825,1.0150000000000001,1.0
-0.29546541049320385,1.02,1.0
-0.2972090915285201,1.025,1.0
-0.29887263031770006,1.03,1.0
-0.30045529717765024,1.035,1.0
-0.3019563978983783,1.04,1.0
-0.3033752740474962,1.045,1.0
-0.30471130325903073,1.05,1.0
-0.30596389950641345,1.055,1.0
-0.3071325133595317,1.06,1.0
-0.30821663222572626,1.065,1.0
-0.3092157805746321,1.07,1.0
-0.31012952014676115,1.075,1.0
-0.3109574501457378,1.08,1.0
-0.311699207414101,1.085,1.0
-0.31235446659259763,1.09,1.0
-0.3129229402628955,1.095,1.0
-0.31340437907365465,1.1,1.0
-0.31379857184990084,1.105,1.0
-0.31410534568565435,1.11,1.0
-0.3143245660197717,1.115,1.0
-0.31445613669496914,1.12,1.0
-0.3145,1.125,1.0
-0.31445613669496914,1.1300000000000001,1.0
-0.3143245660197717,1.135,1.0
-0.31410534568565435,1.1400000000000001,1.0
-0.31379857184990084,1.145,1.0
-0.31340437907365465,1.1500000000000001,1.0
-0.3129229402628955,1.155,1.0
-0.3123544665925977,1.16,1.0
-0.311699207414101,1.165,1.0
-0.3109574501457378,1.17,1.0
-0.31012952014676115,1.175,1.0
-0.3092157805746321,1.18,1.0
-0.30821663222572626,1.185,1.0
-0.3071325133595317,1.19,1.0
-0.3059638995064135,1.195,1.0
-0.3047113032590308,1.2,1.0
-0.3033752740474962,1.205,1.0
-0.3019563978983783,1.21,1.0
-0.30045529717765024,1.215,1.0
-0.2988726303177001,1.22,1.0
-0.29720909152852015,1.225,1.0
-0.2954654104932039,1.23,1.0
-0.2936423520478825,1.235,1.0
-0.29174071584624295,1.24,1.0
-0.2897613360087727,1.245,1.0
-0.2877050807568877,1.25,1.0
-0.28557285203210125,1.2550000000000001,1.0
-0.2833655851004031,1.26,1.0
-0.28108424814201993,1.2650000000000001,1.0
-0.2787298418267408,1.27,1.0
-0.27630339887498945,1.2750000000000001,1.0
-0.27380598360483926,1.28,1.0
-0.2712386914651681,1.285,1.0
-0.26860264855515786,1.29,1.0
-0.26589901113035136,1.295,1.0
-0.26312896509547895,1.3,1.0
-0.26029372548428237,1.305,1.0
-0.25739453592656075,1.31,1.0
-0.25443266810267323,1.315,1.0
-0.25140942118573767,1.32,1.0
-0.24832612127177178,1.325,1.0
-0.245184120798021,1.33,1.0
-0.24198479794973793,1.335,1.0
-0.2387295560556621,1.34,1.0
-0.23541982297247493,1.345,1.0
-0.23205705045849467,1.35,1.0
-0.22864271353688642,1.355,1.0
-0.22517830984866866,1.36,1.0
-0.22166535899579942,1.365,1.0
-0.2181054018746259,1.37,1.0
-0.21450000000000008,1.375,1.0
-0.21085073482034306,1.3800000000000001,1.0
-0.20715920702397228,1.385,1.0
-0.20342703583698551,1.3900000000000001,1.0
-0.1996558583130146,1.395,1.0
-0.19584732861516002,1.4000000000000001,1.0
-0.1920031172904207,1.405,1.0
-0.18812491053693575,1.41,1.0
-0.18421440946436313,1.415,1.0
-0.18027332934771678,1.42,1.0
-0.17630339887498936,1.425,1.0
-0.17230635938889444,1.43,1.0
-0.1682839641230532,1.435,1.0
-0.16423797743297092,1.44,1.0
-0.16017017402213118,1.445,1.0
-0.156082338163552,1.45,1.0
-0.15197626291714494,1.455,1.0
-0.14785374934322054,1.46,1.0
-0.14371660571248215,1.465,1.0
-0.13956664671286095,1.47,1.0
-0.1354056926535307,1.475,1.0
-0.131235568666463,1.48,1.0
-0.12705810390586267,1.485,1.0
-0.12287513074583999,1.49,1.0
-0.11868848397667137,1.495,1.0
-0.11450000000000006,1.5,1.0
-0.1103115160233284,1.5050000000000001,1.0
-0.10612486925416012,1.51,1.0
-0.10194189609413727,1.5150000000000001,1.0
-0.09776443133353711,1.52,1.0
-0.09359430734646924,1.5250000000000001,1.0
-0.08943335328713917,1.53,1.0
-0.0852833942875176,1.5350000000000001,1.0
-0.08114625065677955,1.54,1.0
-0.07702373708285516,1.545,1.0
-0.07291766183644813,1.55,1.0
-0.06882982597786892,1.555,1.0
-0.06476202256702919,1.56,1.0
-0.060716035876946906,1.565,1.0
-0.05669364061110564,1.57,1.0
-0.05269660112501072,1.575,1.0
-0.048726670652283297,1.58,1.0
-0.04478559053563699,1.585,1.0
-0.040875089463064354,1.59,1.0
-0.03699688270957942,1.595,1.0
-0.03315267138484006,1.6,1.0
-0.029344141686985473,1.605,1.0
-0.025572964163014425,1.61,1.0
-0.021840792976027826,1.615,1.0
-0.01814926517965687,1.62,1.0
-0.014499999999999999,1.625,1.0
-0.01089459812537387,1.6300000000000001,1.0
-0.0073346410042006704,1.635,1.0
-0.003821690151331242,1.6400000000000001,1.0
-0.00035728646311365686,1.645,1.0
0.0030570504584945674,1.6500000000000001,1.0
0.006419822972474856,1.655,1.0
0.00972955605566217,1.6600000000000001,1.0
0.01298479794973785,1.665,1.0
0.01618412079802091,1.67,1.0
0.019326121271771704,1.675,1.0
0.02240942118573759,1.68,1.0
0.025432668102673153,1.685,1.0
0.0283945359265607,1.69,1.0
0.03129372548428226,1.695,1.0
0.03412896509547887,1.7,1.0
0.03689901113035125,1.705,1.0
0.03960264855515776,1.71,1.0
0.04223869146516805,1.715,1.0
0.044805983604839186,1.72,1.0
0.04730339887498959,1.725,1.0
0.04972984182674085,1.73,1.0
0.05208424814201988,1.735,1.0
0.054365585100403055,1.74,1.0
0.056572852032101315,1.745,1.0
0.05870508075688767,1.75,1.0
0.0607613360087728,1.7550000000000001,1.0
0.0627407158462429,1.76,1.0
0.06464235204788264,1.7650000000000001,1.0
0.06646541049320386,1.77,1.0
0.06820909152852019,1.7750000000000001,1.0
0.06987263031770012,1.78,1.0
0.0714552971776503,1.7850000000000001,1.0
0.07295639789837828,1.79,1.0
0.07437527404749623,1.795,1.0
0.07571130325903071,1.8,1.0
0.07696389950641343,1.805,1.0
0.07813251335953166,1.81,1.0
0.07921663222572624,1.815,1.0
0.08021578057463212,1.82,1.0
0.08112952014676116,1.825,1.0
0.08195745014573776,1.83,1.0
0.08269920741410101,1.835,1.0
0.08335446659259764,1.84,1.0
0.08392294026289553,1.845,1.0
0.08440437907365465,1.85,1.0
0.08479857184990085,1.855,1.0
0.08510534568565432,1.86,1.0
0.08532456601977172,1.865,1.0
0.08545613669496914,1.87,1.0
0.0855,1.875,1.0
0.08545613669496914,1.8800000000000001,1.0
0.08532456601977172,1.885,1.0
0.08510534568565432,1.8900000000000001,1.0
0.08479857184990088,1.895,1.0
0.08440437907365465,1.9000000000000001,1.0
0.08392294026289553,1.905,1.0
0.08335446659259764,1.9100000000000001,1.0
0.08269920741410099,1.915,1.0
0.08195745014573781,1.92,1.0
0.08112952014676113,1.925,1.0
0.08021578057463212,1.93,1.0
0.07921663222572627,1.935,1.0
0.07813251335953166,1.94,1.0
0.07696389950641351,1.945,1.0
0.07571130325903076,1.95,1.0
0.07437527404749623,1.955,1.0
0.07295639789837839,1.96,1.0
0.07145529717765021,1.965,1.0
0.06987263031770012,1.97,1.0
0.06820909152852016,1.975,1.0
0.06646541049320383,1.98,1.0
0.06464235204788261,1.985,1.0
0.06274071584624293,1.99,1.0
0.06076133600877269,1.995,1.0
0.05870508075688784,2.0,1.0
0.0565728520321014,2.005,1.0
0.05436558510040303,2.0100000000000002,1.0
0.052084248142019854,2.015,1.0
0.049729841826740936,2.02,1.0
0.047303398874989536,2.025,1.0
0.04480598360483927,2.0300000000000002,1.0
0.04223869146516791,2.035,1.0
0.03960264855515798,2.04,1.0
0.036899011130351336,2.045,1.0
0.034128965095479066,2.05,1.0
0.031293725484282234,2.055,1.0
0.028394535926560757,2.06,1.0
0.025432668102673098,2.065,1.0
0.02240942118573795,2.07,1.0
0.01932612127177151,2.075,1.0
0.01618412079802113,2.08,1.0
0.012984797949737933,2.085,1.0
0.009729556055662267,2.09,1.0
0.006419822972474787,2.095,1.0
0.0030570504584946506,2.1,1.0
-0.0003572864631136985,2.105,1.0
-0.003821690151331006,2.11,1.0
-0.0073346410042008925,2.115,1.0
-0.010894598125373939,2.12,1.0
-0.014500000000000055,2.125,1.0
-0.018149265179656773,2.13,1.0
-0.021840792976027867,2.1350000000000002,1.0
-0.02557296416301448,2.14,1.0
-0.029344141686985528,2.145,1.0
-0.03315267138483978,2.15,1.0
-0.03699688270957964,2.1550000000000002,1.0
-0.040875089463064396,2.16,1.0
-0.0447855905356367,2.165,1.0
-0.048726670652283186,2.17,1.0
-0.052696601125010435,2.1750000000000003,1.0
-0.05669364061110569,2.18,1.0
-0.06071603587694696,2.185,1.0
-0.0647620225670289,2.19,1.0
-0.06882982597786845,2.195,1.0
-0.07291766183644818,2.2,1.0
-0.07702373708285487,2.205,1.0
-0.08114625065677944,2.21,1.0
-0.08528339428751766,2.215,1.0
-0.08943335328713922,2.22,1.0
-0.09359430734646948,2.225,1.0
-0.09776443133353681,2.23,1.0
-0.10194189609413698,2.235,1.0
-0.10612486925416018,2.24,1.0
-0.11031151602332845,2.245,1.0
-0.11449999999999994,2.25,1.0
-0.11868848397667142,2.255,1.0
-0.12287513074584004,2.2600000000000002,1.0
-0.1270581039058629,2.265,1.0
-0.13123556866646305,2.27,1.0
-0.1354056926535304,2.275,1.0
-0.139566646712861,2.2800000000000002,1.0
-0.1437166057124822,2.285,1.0
-0.14785374934322043,2.29,1.0
-0.151976262917145,2.295,1.0
-0.15608233816355205,2.3000000000000003,1.0
-0.1601701740221314,2.305,1.0
-0.16423797743297097,2.31,1.0
-0.1682839641230529,2.315,1.0
-0.17230635938889416,2.32,1.0
-0.17630339887498941,2.325,1.0
-0.18027332934771667,2.33,1.0
-0.18421440946436318,2.335,1.0
-0.18812491053693547,2.34,1.0
-0.19200311729042088,2.345,1.0
-0.19584732861516008,2.35,1.0
-0.19965585831301436,2.355,1.0
-0.2034270358369854,2.36,1.0
-0.20715920702397234,2.365,1.0
-0.2108507348203431,2.37,1.0
-0.21449999999999983,2.375,1.0
-0.21810540187462596,2.38,1.0
-0.2216653589957996,2.3850000000000002,1.0
-0.22517830984866888,2.39,1.0
-0.2286427135368862,2.395,1.0
-0.23205705045849456,2.4,1.0
-0.235419822972475,2.4050000000000002,1.0
-0.23872955605566215,2.41,1.0
-0.24198479794973782,2.415,1.0
-0.24518412079802104,2.42,1.0
-0.24832612127177167,2.4250000000000003,1.0
-0.25140942118573784,2.43,1.0
-0.254432668102673,2.435,1.0
-0.2573945359265607,2.44,1.0
-0.26029372548428215,2.445,1.0
-0.263128965095479,2.45,1.0
-0.26589901113035125,2.455,1.0
-0.26860264855515786,2.46,1.0
-0.2712386914651678,2.465,1.0
-0.2738059836048394,2.47,1.0
-0.2763033988749895,2.475,1.0
-0.2787298418267408,2.48,1.0
-0.28108424814201977,2.485,1.0
-0.28336558510040316,2.49,1.0
-0.2855728520321013,2.495,1.0
-0.2877050807568878,2.5,1.0
-0.2897613360087726,2.505,1.0
-0.291740715846243,2.5100000000000002,1.0
-0.2936423520478825,2.515,1.0
-0.2954654104932038,2.52,1.0
-0.2972090915285201,2.525,1.0
-0.29887263031770006,2.5300000000000002,1.0
-0.3004552971776503,2.535,1.0
-0.3019563978983783,2.54,1.0
-0.30337527404749615,2.545,1.0
-0.30471130325903084,2.5500000000000003,1.0
-0.3059638995064135,2.555,1.0
-0.30713251335953173,2.56,1.0
-0.3082166322257262,2.565,1.0
-0.309215780574632,2.57,1.0
-0.31012952014676126,2.575,1.0
-0.3109574501457378,2.58,1.0
-0.311699207414101,2.585,1.0
-0.31235446659259763,2.59,1.0
-0.3129229402628955,2.595,1.0
-0.31340437907365465,2.6,1.0
-0.3137985718499009,2.605,1.0
-0.31410534568565435,2.61,1.0
-0.3143245660197717,2.615,1.0
-0.31445613669496914,2.62,1.0
-0.3145,2.625,1.0
-0.31445613669496914,2.63,1.0
-0.3143245660197717,2.6350000000000002,1.0
-0.31410534568565435,2.64,1.0
-0.3137985718499009,2.645,1.0
-0.3134043790736547,2.65,1.0
-0.3129229402628956,2.6550000000000002,1.0
-0.31235446659259763,2.66,1.0
-0.311699207414101,2.665,1.0
-0.3109574501457377,2.67,1.0
-0.31012952014676115,2.6750000000000003,1.0
-0.3092157805746321,2.68,1.0
-0.3082166322257264,2.685,1.0
-0.3071325133595317,2.69,1.0
-0.3059638995064135,2.695,1.0
-0.3047113032590308,2.7,1.0
-0.30337527404749626,2.705,1.0
-0.3019563978983784,2.71,1.0
-0.30045529717765046,2.715,1.0
-0.2988726303177,2.72,1.0
-0.29720909152852015,2.725,1.0
-0.295465410493204,2.73,1.0
-0.29364235204788264,2.735,1.0
-0.2917407158462428,2.74,1.0
-0.2897613360087727,2.745,1.0
-0.28770508075688783,2.75,1.0
-0.2855728520321014,2.755,1.0
-0.28336558510040305,2.7600000000000002,1.0
-0.2810842481420201,2.765,1.0
-0.2787298418267407,2.77,1.0
-0.27630339887498956,2.775,1.0
-0.27380598360483926,2.7800000000000002,1.0
-0.27123869146516794,2.785,1.0
-0.268602648555158,2.79,1.0
-0.2658990111303516,2.795,1.0
-0.26312896509547884,2.8000000000000003,1.0
-0.26029372548428226,2.805,1.0
-0.2573945359265608,2.81,1.0
-0.2544326681026731,2.815,1.0
-0.25140942118573795,2.82,1.0
-0.24832612127177156,2.825,1.0
-0.24518412079802115,2.83,1.0
-0.24198479794973798,2.835,1.0
-0.2387295560556623,2.84,1.0
-0.2354198229724751,2.845,1.0
-0.2320570504584944,2.85,1.0
-0.2286427135368863,2.855,1.0
-0.225178309848669,2.86,1.0
-0.22166535899579914,2.865,1.0
-0.21810540187462607,2.87,1.0
-0.21450000000000027,2.875,1.0
-0.21085073482034294,2.88,1.0
-0.20715920702397217,2.8850000000000002,1.0
-0.20342703583698554,2.89,1.0
-0.1996558583130148,2.895,1.0
-0.19584732861516024,2.9,1.0
-0.1920031172904204,2.9050000000000002,1.0
-0.18812491053693564,2.91,1.0
-0.18421440946436302,2.915,1.0
-0.18027332934771684,2.92,1.0
-0.17630339887498958,2.9250000000000003,1.0
-0.172306359388894,2.93,1.0
-0.16828396412305308,2.935,1.0
-0.16423797743297114,2.94,1.0
-0.16017017402213124,2.945,1.0
-0.15608233816355185,2.95,1.0
-0.15197626291714517,2.955,1.0
-0.14785374934322026,2.96,1.0
-0.14371660571248238,2.965,1.0
-0.13956664671286081,2.97,1.0
-0.13540569265353092,2.975,1.0
-0.13123556866646321,2.98,1.0
-0.12705810390586306,2.985,1.0
-0.12287513074583986,2.99,1.0
-0.11868848397667123,2.995,1.0
-0.1145000000000001,3.0,1.0
